Column1,Column2,Column3,Column4,Column5,Column6,Column7
PVSYST v6.66,,,,,,
,File,File date,Description,,,
Project,Sertão .PRJ,00/00/00 00h00,Sertão,,,
Geographical Site,Sertao PV_MN71.SIT,00/00/00 00h00,Sertao PV,Brazil,South_America,
Meteo data,Sertao PV_MN71_SYN.MET,00/00/00 00h00,Sertao PV,"Meteonorm 7.1 (1900-1900), Sat=100%",Synthetic,
Simulation variant,Sertão .VC1,00/00/00 00h00,New simulation variant,,,
Simulation date,,03/11/17 10h14,,,,
,,,,,,
Simulation:,Hourly values, from 01/01/90, to 31/12/90,,,
,,,,,,
date,GlobHor,GlobEff,GlobInc,T Amb,WindVel,EArrMPP
    ,W/m²,W/m²,W/m²,°C,m/s,W
,,,,,,
23/03/1990 09:00,942.79,944.03,960.2,28.85,1,28418690
23/03/1990 10:00,1085.4,1092.3,1107.4,30.37,1.7001,31379983
23/03/1990 11:00,477.6,461.02,478.61,30.14,7.0999,15175741
23/03/1990 12:00,440.3,422.94,440.65,29.86,4.8999,14012867
23/03/1990 13:00,400.71,380.5,396.93,29.53,3.7999,12690962
23/03/1990 14:00,335.5,317.92,331.82,29,4.5,10693658
23/03/1990 15:00,243.6,229.97,240.33,28.55,4.5,7778380
23/03/1990 16:00,137,128.55,134.55,27.92,5.9999,4309181
23/03/1990 17:00,8.2973,0,7.9219,27.13,2.5999,0
23/03/1990 18:00,0,0,0,26.54,2.3,0
23/03/1990 19:00,0,0,0,25.94,0.8001,0
23/03/1990 20:00,0,0,0,25.34,0.7001,0
23/03/1990 21:00,0,0,0,24.75,0.2,0
23/03/1990 22:00,0,0,0,24.15,0.2,0
23/03/1990 23:00,0,0,0,23.56,0.1,0
24/03/1990 00:00,0,0,0,22.94,0,0
24/03/1990 01:00,0,0,0,22.29,0,0
24/03/1990 02:00,0,0,0,21.94,0.2,0
24/03/1990 03:00,0,0,0,21.59,0,0
24/03/1990 04:00,0,0,0,21.34,0,0
24/03/1990 05:00,0,0,0,21.3,0.2,0
24/03/1990 06:00,105,90.862,111.18,22.1,0.3999,3076064
24/03/1990 07:00,356.7,342.36,368.06,23.68,0.9001,11774168
24/03/1990 08:00,615.7,610.08,630.37,25.48,1.4999,20050445
24/03/1990 09:00,828.8,831.82,845.9,27.23,2.9001,25924336
24/03/1990 10:00,978.09,986.27,996.04,28.78,5.9999,29390736
24/03/1990 11:00,1053.1,1062.6,1070.5,30.04,3.7999,30829714
24/03/1990 12:00,1048.7,1058.2,1066.3,30.97,3.5,30577832
24/03/1990 13:00,965.5,973.27,983.51,31.54,3.7999,28662310
24/03/1990 14:00,808.4,810.43,825.36,31.73,5.9999,24792657
24/03/1990 15:00,587.2,580.1,601.54,31.47,6.7,18616188
24/03/1990 16:00,327.8,313.12,336.06,30.65,10.6,10455495
24/03/1990 17:00,37.699,34.459,35.951,29.35,5.5,1036424
24/03/1990 18:00,0,0,0,28.44,1.2,0
24/03/1990 19:00,0,0,0,27.53,0.6001,0
24/03/1990 20:00,0,0,0,26.61,0.2,0
24/03/1990 21:00,0,0,0,25.7,0.1,0
24/03/1990 22:00,0,0,0,24.79,0.1,0
24/03/1990 23:00,0,0,0,23.87,0.1,0
25/03/1990 00:00,0,0,0,23.2,0.4999,0
25/03/1990 01:00,0,0,0,22.46,2.0001,0
25/03/1990 02:00,0,0,0,22.06,4.5,0
25/03/1990 03:00,0,0,0,21.66,3.1001,0
25/03/1990 04:00,0,0,0,21.37,0.8001,0
25/03/1990 05:00,0,0,0,21.3,0.3999,0
25/03/1990 06:00,106.21,93.406,113.91,22.07,0.4999,3167504
25/03/1990 07:00,356.61,343.93,369.56,23.6,0.8001,11830759
25/03/1990 08:00,612.9,608.88,629.07,25.33,1.2,20029448
25/03/1990 09:00,822.19,826.45,840.63,27,1.2,25818319
25/03/1990 10:00,962.91,974.28,984.87,28.46,2.3,29171573
25/03/1990 11:00,1034.2,1047.4,1056.6,29.65,1.2,30576937
25/03/1990 12:00,1033.3,1046.8,1055.9,30.52,1.9001,30416987
25/03/1990 13:00,951.79,960,970.75,31.04,2.0001,28444624
25/03/1990 14:00,802.3,805.67,820.67,31.21,1.2,24740570
25/03/1990 15:00,585.2,579.57,601.07,30.94,3.5,18649594
25/03/1990 16:00,328.2,314.58,337.69,30.14,4.1001,10527912
25/03/1990 17:00,38.096,34.461,35.929,28.86,2.5999,1038858
25/03/1990 18:00,0,0,0,27.94,0.7001,0
25/03/1990 19:00,0,0,0,27.02,0.2999,0
25/03/1990 20:00,0,0,0,26.1,0.1,0
25/03/1990 21:00,0,0,0,25.18,0.3999,0
25/03/1990 22:00,0,0,0,24.25,0.4999,0
25/03/1990 23:00,0,0,0,23.33,0.1,0
26/03/1990 00:00,0,0,0,22.77,1.2,0
26/03/1990 01:00,0,0,0,22.11,1,0
26/03/1990 02:00,0,0,0,21.74,1.2,0
26/03/1990 03:00,0,0,0,21.36,1.4999,0
26/03/1990 04:00,0,0,0,21.08,2.3,0
26/03/1990 05:00,0,0,0,21,2.9001,0
26/03/1990 06:00,110.19,97.077,120.72,21.74,2.3,3303702
26/03/1990 07:00,371.2,358.93,385.94,23.25,2.3,12349044
26/03/1990 08:00,634.69,632.14,652.81,24.95,2.5999,20746789
26/03/1990 09:00,851.51,858.34,872.12,26.6,5.2001,26678653
26/03/1990 10:00,1001.4,1014.2,1023.1,28.04,3.5,30131042
26/03/1990 11:00,1072,1086.6,1093.4,29.2,4.5,31471664
26/03/1990 12:00,1060.9,1075,1082.2,30.02,5.2001,31088832
26/03/1990 13:00,968.7,979.94,989.9,30.49,4.5,28976812
26/03/1990 14:00,806.59,811.71,826.64,30.6,5.5,24971837
26/03/1990 15:00,581.1,577.06,598.55,30.26,2.9001,18639009
26/03/1990 16:00,319.3,307.34,329.85,29.41,3.5,10325919
26/03/1990 17:00,30.592,27.205,28.346,28.1,3.5,797024
26/03/1990 18:00,0,0,0,27.36,0.8001,0
26/03/1990 19:00,0,0,0,26.62,1.2,0
26/03/1990 20:00,0,0,0,25.88,1.4999,0
26/03/1990 21:00,0,0,0,25.14,2.5999,0
26/03/1990 22:00,0,0,0,24.4,0.7001,0
26/03/1990 23:00,0,0,0,23.66,0.7001,0
27/03/1990 00:00,0,0,0,23.41,0.2,0
27/03/1990 01:00,0,0,0,23.17,0.1,0
27/03/1990 02:00,0,0,0,23.05,0.6001,0
27/03/1990 03:00,0,0,0,22.93,0.8001,0
27/03/1990 04:00,0,0,0,22.85,0.9001,0
27/03/1990 05:00,0,0,0,22.85,0.9001,0
27/03/1990 06:00,101.61,93.367,109.44,23.72,1,3142797
27/03/1990 07:00,320.4,312,332.59,25.26,0.3999,10679897
27/03/1990 08:00,486.89,479.08,497.23,26.75,0.3999,15983756
27/03/1990 09:00,660.9,659.43,677.88,28.23,0.2999,21192670
27/03/1990 10:00,625.6,613.37,633.36,29.12,1.2,19794889
27/03/1990 11:00,694.31,680.22,703.4,29.93,0.9001,21589073
27/03/1990 12:00,748.91,742.61,763.67,30.65,1.3999,23185784
27/03/1990 13:00,652.41,640.29,660.61,31.03,1.3999,20367507
27/03/1990 14:00,602.49,594.84,613.94,31.24,2.0001,19061078
27/03/1990 15:00,400.2,388.37,404.67,30.97,0.9001,12854390
27/03/1990 16:00,214.79,204.91,217.42,30.36,0.9001,6868844
27/03/1990 17:00,6.6018,0,5.917,29.34,1.4999,0
27/03/1990 18:00,0,0,0,28.55,2.3,0
27/03/1990 19:00,0,0,0,27.76,3.7999,0
27/03/1990 20:00,0,0,0,26.97,1.3999,0
27/03/1990 21:00,0,0,0,26.18,2.5999,0
27/03/1990 22:00,0,0,0,25.39,2.0001,0
27/03/1990 23:00,0,0,0,24.6,5.2001,0
28/03/1990 00:00,0,0,0,23.82,3.5,0
28/03/1990 01:00,0,0,0,22.99,4.1001,0
28/03/1990 02:00,0,0,0,22.56,5.9999,0
28/03/1990 03:00,0,0,0,22.13,2.0001,0
28/03/1990 04:00,0,0,0,21.83,3.1001,0
28/03/1990 05:00,0,0,0,21.79,3.7999,0
28/03/1990 06:00,103.81,96.667,116.38,22.58,1,3276723
28/03/1990 07:00,349.8,343.04,367.85,24.12,1.2,11773580
28/03/1990 08:00,597.41,599.39,619.24,25.86,0.6001,19699879
28/03/1990 09:00,802.21,812.31,826.98,27.53,1.4999,25386751
28/03/1990 10:00,945.19,960.1,971.46,29.02,1,28761629
28/03/1990 11:00,1016.6,1033,1043.1,30.23,2.3,30173578
28/03/1990 12:00,1006,1021.7,1032.2,31.1,5.2001,29786542
28/03/1990 13:00,920.1,933.61,945.91,31.63,3.1001,27756360
28/03/1990 14:00,764.91,773.26,789.1,31.79,3.1001,23843748
28/03/1990 15:00,551.7,551.96,572.87,31.51,2.9001,17795695
28/03/1990 16:00,302.6,293.93,315.1,30.71,2.9001,9824487
28/03/1990 17:00,29.6,25.639,26.686,29.46,3.1001,739729
28/03/1990 18:00,0,0,0,28.55,4.5,0
28/03/1990 19:00,0,0,0,27.63,5.9999,0
28/03/1990 20:00,0,0,0,26.72,1.7001,0
28/03/1990 21:00,0,0,0,25.81,1.2,0
28/03/1990 22:00,0,0,0,24.9,1.4999,0
28/03/1990 23:00,0,0,0,23.99,0.8001,0
29/03/1990 00:00,0,0,0,23.29,1.4999,0
29/03/1990 01:00,0,0,0,22.53,0.9001,0
29/03/1990 02:00,0,0,0,22.13,1,0
29/03/1990 03:00,0,0,0,21.73,1.9001,0
29/03/1990 04:00,0,0,0,21.44,1.3999,0
29/03/1990 05:00,0,0,0,21.38,0.3999,0
29/03/1990 06:00,99.297,94.369,113.59,22.11,0.1,3201401
29/03/1990 07:00,337,332.72,356.01,23.56,0.2,11458356
29/03/1990 08:00,584.8,588.45,608.09,25.23,0.8001,19435277
29/03/1990 09:00,788.61,799.49,814.59,26.85,0.6001,25142837
29/03/1990 10:00,934.1,949.48,961.46,28.3,2.5999,28628940
29/03/1990 11:00,994.9,1013.4,1025.3,29.45,1,29880963
29/03/1990 12:00,985.71,1003.7,1015.9,30.28,0.3999,29532602
29/03/1990 13:00,906.11,921.97,935.15,30.78,3.1001,27616299
29/03/1990 14:00,752.41,761.68,777.82,30.92,1.4999,23651905
29/03/1990 15:00,540.3,542.23,562.91,30.63,1.7001,17585802
29/03/1990 16:00,293.8,286.73,307.05,29.83,2.5999,9627298
29/03/1990 17:00,29.203,24.913,25.918,28.6,1.3999,718422
29/03/1990 18:00,0,0,0,27.72,1.4999,0
29/03/1990 19:00,0,0,0,26.85,3.1001,0
29/03/1990 20:00,0,0,0,25.97,2.0001,0
29/03/1990 21:00,0,0,0,25.1,1.4999,0
29/03/1990 22:00,0,0,0,24.22,0.6001,0
29/03/1990 23:00,0,0,0,23.35,1.2,0
30/03/1990 00:00,0,0,0,22.78,2.3,0
30/03/1990 01:00,0,0,0,22.16,1.9001,0
30/03/1990 02:00,0,0,0,21.82,2.9001,0
30/03/1990 03:00,0,0,0,21.49,4.8999,0
30/03/1990 04:00,0,0,0,21.25,2.5999,0
30/03/1990 05:00,0,0,0,21.21,1.2,0
30/03/1990 06:00,103.39,100.28,119.67,22.01,0.6001,3414230
30/03/1990 07:00,345.69,343.16,367.4,23.56,0.3999,11807434
30/03/1990 08:00,595.3,601.03,620.75,25.34,1,19797352
30/03/1990 09:00,800.4,814.1,828.67,27.06,0.6001,25493671
30/03/1990 10:00,945.3,964.01,975.11,28.58,0.2,28919215
30/03/1990 11:00,1015.9,1036.2,1045.9,29.82,1.7001,30310153
30/03/1990 12:00,1013.2,1034,1043.6,30.73,0.8001,30110551
30/03/1990 13:00,932.49,951.27,962.52,31.29,0.6001,28209286
30/03/1990 14:00,776.99,787.82,803.1,31.46,2.3,24256969
30/03/1990 15:00,564.2,567.18,588.55,31.19,7.8,18267532
30/03/1990 16:00,309.8,303.67,325.9,30.37,7.5001,10160071
30/03/1990 17:00,33.009,27.911,29.026,29.07,6.7,817105
30/03/1990 18:00,0,0,0,28.29,2.9001,0
30/03/1990 19:00,0,0,0,27.5,1.4999,0
30/03/1990 20:00,0,0,0,26.71,2.3,0
30/03/1990 21:00,0,0,0,25.93,3.5,0
30/03/1990 22:00,0,0,0,25.14,2.0001,0
30/03/1990 23:00,0,0,0,24.35,1.2,0
31/03/1990 00:00,0,0,0,23.83,0.8001,0
31/03/1990 01:00,0,0,0,23.29,0.3999,0
31/03/1990 02:00,0,0,0,23.02,0.2999,0
31/03/1990 03:00,0,0,0,22.74,0.2999,0
31/03/1990 04:00,0,0,0,22.55,0.2,0
31/03/1990 05:00,0,0,0,22.53,0.3999,0
31/03/1990 06:00,96.105,95.661,112.77,23.31,1.2,3230232
31/03/1990 07:00,314.11,314.13,334.49,24.75,0.3999,10775957
31/03/1990 08:00,517.39,519.9,538.37,26.31,0.6001,17275402
31/03/1990 09:00,713.61,721.37,738.58,27.88,1.3999,22941627
31/03/1990 10:00,870.19,881.77,898.49,29.36,0.3999,26870005
31/03/1990 11:00,917.99,933,948,30.52,1,27910370
31/03/1990 12:00,890.11,903.43,919.08,31.33,0.8001,27102748
31/03/1990 13:00,819.09,829.56,846.14,31.83,3.5,25254727
31/03/1990 14:00,671.99,677.77,695.69,31.98,1.9001,21300267
31/03/1990 15:00,472.21,472.46,491.35,31.68,4.1001,15412416
31/03/1990 16:00,258.8,255.65,273.53,30.93,2.3,8550450
31/03/1990 17:00,18.597,16.249,16.929,29.78,2.5999,429894
31/03/1990 18:00,0,0,0,28.9,2.5999,0
31/03/1990 19:00,0,0,0,28.02,1.4999,0
31/03/1990 20:00,0,0,0,27.14,0.7001,0
31/03/1990 21:00,0,0,0,26.26,0.4999,0
31/03/1990 22:00,0,0,0,25.38,1,0
31/03/1990 23:00,0,0,0,24.5,1.2,0
01/04/1990 00:00,0,0,0,23.72,0.3999,0
01/04/1990 01:00,0,0,0,22.82,0.6001,0
01/04/1990 02:00,0,0,0,22.3,2.5999,0
01/04/1990 03:00,0,0,0,21.79,1.1,0
01/04/1990 04:00,0,0,0,21.4,0.2,0
01/04/1990 05:00,0,0,0,21.28,0.2999,0
01/04/1990 06:00,125.79,125.72,151.79,21.94,0.2999,4325606
01/04/1990 07:00,419.79,420.86,449.67,23.31,0.6001,14377557
01/04/1990 08:00,619.31,628.06,648.33,24.56,0.1,20666480
01/04/1990 09:00,847.39,863.67,878.36,25.83,0.9001,26918631
01/04/1990 10:00,1027.9,1051.4,1065.5,27.02,1.4999,31111145
01/04/1990 11:00,550.71,540.05,559.56,26.97,4.6999,17832105
01/04/1990 12:00,572.8,561.48,581.87,26.94,9.9,18477752
01/04/1990 13:00,618.8,608.95,628.91,26.96,8.0999,19875477
